date,statement_id,true_hawk,ai_promptA,ai_promptB,ai_promptC,yield_change
2027-06-25,DOC_1758,0.1377,0.4972,-0.0277,0.0357,2.09
2027-06-29,DOC_1759,-0.5181,-0.4011,-0.7535,-0.6807,-7.47
2027-07-01,DOC_1760,-1.0,-0.5626,-1.2427,-1.1827,-0.77
2027-07-05,DOC_1761,-1.0,-0.7054,-1.3165,-0.4814,-3.85
2027-07-07,DOC_1762,-1.0,-0.633,-1.5,-0.8347,-3.38
2027-07-09,DOC_1763,0.0752,0.2715,-0.1336,0.1752,0.61
2027-07-13,DOC_1764,0.2078,0.3957,0.1799,0.0569,-3.97
2027-07-15,DOC_1765,0.1078,0.1944,0.0114,0.36,-3.29
2027-07-19,DOC_1766,-0.2188,-0.1236,-0.2745,-0.254,-1.78
2027-07-21,DOC_1767,0.0012,-0.0047,-0.2145,0.2129,-2.33
2027-07-23,DOC_1768,0.3135,0.5518,0.2116,0.1965,1.38
2027-07-27,DOC_1769,0.7188,0.5696,0.7036,0.7003,6.31
2027-07-29,DOC_1770,1.0,0.8734,1.0458,0.6757,5.55
2027-08-02,DOC_1771,0.6319,0.6493,0.6534,1.03,5.47
2027-08-04,DOC_1772,0.6266,0.3932,0.4727,0.7781,1.45
2027-08-06,DOC_1773,0.7636,0.7066,0.7758,0.5697,4.7
2027-08-10,DOC_1774,-0.0202,0.008,-0.0775,-0.1968,-3.86
2027-08-12,DOC_1775,0.1782,0.0213,0.1617,0.5061,-1.1
2027-08-16,DOC_1776,0.5141,0.7665,0.473,0.3774,6.18
2027-08-18,DOC_1777,0.05,0.1071,-0.0356,-0.1869,1.53
2027-08-20,DOC_1778,-0.3534,0.104,-0.5523,-0.3694,1.01
2027-08-24,DOC_1779,-0.5688,-0.4073,-0.9206,-0.6572,-6.66
2027-08-26,DOC_1780,-0.7074,-0.621,-1.1592,-0.6682,-2.25
2027-08-30,DOC_1781,-0.1555,0.1399,-0.1899,0.0531,0.07
2027-09-01,DOC_1782,0.7561,1.2894,0.858,0.9184,5.08
2027-09-03,DOC_1783,0.3792,0.7724,0.4911,0.8248,-0.12
2027-09-07,DOC_1784,-0.3019,-0.344,-0.2246,-0.4574,-1.35
2027-09-09,DOC_1785,-0.3793,-0.3278,-0.4641,-0.6183,-3.14
2027-09-13,DOC_1786,0.058,0.6494,-0.2523,-0.1034,-0.37
2027-09-15,DOC_1787,-0.0572,-0.0577,-0.0811,-0.1011,-0.01
2027-09-17,DOC_1788,0.3159,0.4193,-0.1035,0.1488,2.58
2027-09-21,DOC_1789,1.0,1.2162,1.2777,1.0335,5.76
2027-09-23,DOC_1790,0.6106,0.7286,0.3027,0.5236,-0.59
2027-09-27,DOC_1791,-0.3231,-0.2169,-0.6258,-0.4114,0.94
2027-09-29,DOC_1792,-0.2207,-0.2089,-0.4133,-0.3872,-1.22
2027-10-01,DOC_1793,-0.4727,-0.111,-0.5882,0.1293,-7.93
2027-10-05,DOC_1794,-0.559,-0.5525,-0.6821,-0.3903,-0.21
2027-10-07,DOC_1795,-0.0656,-0.0673,-0.2673,0.197,3.06
2027-10-11,DOC_1796,0.5371,0.6338,0.6849,0.6353,7.38
2027-10-13,DOC_1797,-0.0237,0.2676,0.0732,0.2601,4.52
2027-10-15,DOC_1798,-0.5363,-0.4185,-0.8807,-0.2675,2.66
2027-10-19,DOC_1799,0.2234,0.1566,-0.0868,0.0725,-5.33
2027-10-21,DOC_1800,1.0,0.9368,0.8662,1.0768,9.19
2027-10-25,DOC_1801,0.5122,0.9511,0.6567,0.5374,-0.8
2027-10-27,DOC_1802,0.8339,0.8501,0.7274,1.2746,5.2
2027-10-29,DOC_1803,0.4889,0.4035,0.3394,0.332,2.75
2027-11-02,DOC_1804,-0.1634,-0.2101,-0.086,-0.0024,-1.28
2027-11-04,DOC_1805,-0.5857,-0.2107,-0.5803,-0.2097,-3.32
2027-11-08,DOC_1806,-0.5281,-0.2074,-0.841,-0.3573,-4.45
2027-11-10,DOC_1807,-0.4061,-0.2216,-0.6672,-0.2821,-2.78
2027-11-12,DOC_1808,-0.7961,-0.3714,-1.3808,-0.8505,-10.74
2027-11-16,DOC_1809,-0.2178,-0.0738,-0.5419,-0.1864,-3.28
2027-11-18,DOC_1810,-0.1397,-0.0816,-0.2922,0.0819,2.06
2027-11-22,DOC_1811,0.2964,0.0252,-0.1773,0.9539,1.69
2027-11-24,DOC_1812,-0.0031,0.2825,0.0216,0.2008,-2.73
2027-11-26,DOC_1813,-0.3965,-0.098,-0.6757,-0.2117,3.14
2027-11-30,DOC_1814,-0.5656,-0.4734,-0.9559,-0.2601,-6.48
2027-12-02,DOC_1815,0.1744,0.1795,0.0454,0.1604,-1.02
2027-12-06,DOC_1816,0.5425,0.3903,0.3204,1.0456,-1.04
2027-12-08,DOC_1817,1.0,1.0504,0.8475,0.9855,2.3
2027-12-10,DOC_1818,-0.1273,0.0048,-0.3796,0.15,-2.08
2027-12-14,DOC_1819,-0.0498,-0.2058,0.1607,-0.1238,1.29
2027-12-16,DOC_1820,0.4473,0.6068,0.0848,0.3938,0.28
2027-12-20,DOC_1821,0.1504,0.5903,-0.2351,0.1358,1.81
2027-12-22,DOC_1822,-0.2277,-0.2896,-0.126,-0.2189,1.56
2027-12-24,DOC_1823,-0.3754,-0.2994,-0.7377,-0.261,-5.83
2027-12-28,DOC_1824,-0.327,0.046,-0.831,-0.3066,0.73
2027-12-30,DOC_1825,-1.0,-0.6264,-1.0809,-0.8097,-3.14
2028-01-03,DOC_1826,0.2915,0.5985,-0.1486,0.1849,8.48
2028-01-05,DOC_1827,-0.2252,0.283,-0.5441,0.001,-2.65
2028-01-07,DOC_1828,-0.1822,-0.0221,-0.1462,0.0429,-4.61
2028-01-11,DOC_1829,0.7126,0.7555,0.5299,0.4194,6.75
2028-01-13,DOC_1830,-0.029,0.1679,-0.0912,-0.108,0.26
2028-01-17,DOC_1831,-0.0757,-0.0129,-0.1676,-0.2429,-2.6
2028-01-19,DOC_1832,0.3425,0.0727,0.4342,0.1776,-0.86
2028-01-21,DOC_1833,0.2123,0.2086,0.1446,0.0453,-1.74
2028-01-25,DOC_1834,0.105,0.3539,-0.0148,0.056,-0.76
2028-01-27,DOC_1835,0.2978,0.4061,0.461,-0.1132,0.88
2028-01-31,DOC_1836,0.7857,0.4693,0.5868,0.6772,5.32
2028-02-02,DOC_1837,0.6536,0.6842,0.4998,0.6382,2.73
2028-02-04,DOC_1838,0.6292,0.5883,0.3779,0.5882,3.58
2028-02-08,DOC_1839,0.0094,0.5006,-0.3012,0.1529,-1.25
2028-02-10,DOC_1840,0.0834,0.2868,-0.0245,-0.3087,-2.34
2028-02-14,DOC_1841,0.2703,0.4749,-0.1693,0.5525,-2.25
2028-02-16,DOC_1842,0.1983,0.6868,-0.0083,0.2257,-0.83
2028-02-18,DOC_1843,-0.024,0.0524,-0.0781,-0.0923,-1.81
2028-02-22,DOC_1844,-0.2533,-0.1803,-0.5706,0.0911,1.89
2028-02-24,DOC_1845,-0.229,0.244,-0.3909,-0.0244,-3.61
2028-02-28,DOC_1846,-0.0475,0.2366,0.0034,0.2272,-4.91
2028-03-01,DOC_1847,0.5705,0.7667,0.7569,0.4627,4.29
2028-03-03,DOC_1848,1.0,0.8099,0.8472,0.513,3.09
2028-03-07,DOC_1849,0.8021,0.7999,0.9166,0.7985,7.9
2028-03-09,DOC_1850,1.0,0.6919,1.0217,0.9127,4.26
2028-03-13,DOC_1851,0.537,0.9989,0.392,0.4352,5.3
2028-03-15,DOC_1852,0.443,0.6718,0.2831,0.5192,0.08
2028-03-17,DOC_1853,-0.369,0.2834,-0.794,-0.0841,-1.3
2028-03-21,DOC_1854,-0.2944,-0.3524,-0.2038,-0.0091,3.3
2028-03-23,DOC_1855,-0.1867,-0.093,-0.2029,0.0989,-1.11
2028-03-27,DOC_1856,-0.1649,0.3382,-0.3996,0.0281,2.12
2028-03-29,DOC_1857,-0.3002,-0.0693,-0.6448,-0.5957,2.35
2028-03-31,DOC_1858,-0.1423,0.3053,-0.096,-0.2754,-3.09
2028-04-04,DOC_1859,-0.0492,0.4397,-0.1517,-0.0118,-0.8
2028-04-06,DOC_1860,0.0911,0.3901,-0.0084,0.1663,3.2
2028-04-10,DOC_1861,-0.3375,-0.3912,-0.6711,-0.4655,-3.32
2028-04-12,DOC_1862,0.6156,0.5118,0.6574,0.169,-1.53
2028-04-14,DOC_1863,0.7004,0.7083,0.793,0.4106,7.32
2028-04-18,DOC_1864,-0.1329,0.3103,-0.1462,-0.2897,2.55
2028-04-20,DOC_1865,0.1151,0.4315,-0.0633,0.0995,-1.67
2028-04-24,DOC_1866,-0.6964,-0.4105,-0.9382,-0.6836,-5.82
2028-04-26,DOC_1867,0.2386,0.6722,0.1513,0.1135,-1.34
2028-04-28,DOC_1868,0.6052,1.1442,0.5595,0.6882,8.29
2028-05-02,DOC_1869,0.6684,0.9489,0.668,0.7338,2.68
2028-05-04,DOC_1870,-0.088,-0.0762,-0.2403,-0.0302,-3.6
2028-05-08,DOC_1871,-0.4643,-0.3365,-0.5484,-0.3172,0.37
2028-05-10,DOC_1872,-0.3624,-0.3671,-0.548,-0.3367,-3.39
2028-05-12,DOC_1873,1.0,1.2519,0.786,1.2386,1.75
2028-05-16,DOC_1874,0.8815,1.1983,1.0397,0.8313,2.09
2028-05-18,DOC_1875,0.2933,0.3818,0.3012,0.1334,2.41
2028-05-22,DOC_1876,0.6868,0.5658,0.7599,0.8121,4.25
2028-05-24,DOC_1877,0.6674,0.6414,0.7123,0.7258,7.05
2028-05-26,DOC_1878,0.4573,0.3382,0.1687,0.3927,-2.63
2028-05-30,DOC_1879,0.5501,0.8122,0.3911,0.9828,0.9
2028-06-01,DOC_1880,0.3165,0.6594,0.2397,0.2468,-2.73
2028-06-05,DOC_1881,-0.2599,0.2077,-0.3091,-0.0296,-3.53
2028-06-07,DOC_1882,-0.316,-0.3165,-0.5818,-0.0233,-1.54
2028-06-09,DOC_1883,-0.6562,-0.4895,-0.9903,-0.6413,-0.63
2028-06-13,DOC_1884,-0.5849,-0.4543,-1.4735,-0.7874,-2.62
2028-06-15,DOC_1885,-0.1202,0.333,-0.5212,0.1237,-1.54
2028-06-19,DOC_1886,-0.2852,-0.1867,-0.3682,-0.0629,-1.55
2028-06-21,DOC_1887,-0.2619,-0.0699,-0.5737,-0.3673,2.09
2028-06-23,DOC_1888,0.0009,-0.2881,-0.2315,0.2945,-8.21
2028-06-27,DOC_1889,-0.5412,-0.4065,-0.8922,0.1785,-2.9
2028-06-29,DOC_1890,-0.6781,-0.3329,-0.8731,-0.3955,-7.29
2028-07-03,DOC_1891,0.118,0.2993,-0.3661,0.3253,-0.7
2028-07-05,DOC_1892,-0.2236,-0.0971,-0.1843,-0.4022,-1.86
2028-07-07,DOC_1893,-0.5321,-0.0162,-0.8716,-0.6046,0.05
2028-07-11,DOC_1894,-0.7077,-0.2031,-1.0385,-0.6178,-6.49
2028-07-13,DOC_1895,-0.6266,-0.28,-0.9286,-0.4502,-2.1
2028-07-17,DOC_1896,0.1347,0.2523,0.0027,-0.0748,0.65
2028-07-19,DOC_1897,0.6997,0.7746,0.3475,0.7861,1.55
2028-07-21,DOC_1898,1.0,1.1107,0.7527,1.0457,3.16
2028-07-25,DOC_1899,1.0,0.9743,1.4007,0.9996,3.16
2028-07-27,DOC_1900,0.4471,0.3959,0.3964,0.3826,-3.45
2028-07-31,DOC_1901,0.4872,0.5225,0.2592,0.5531,1.08
2028-08-02,DOC_1902,0.5154,0.7291,0.6502,0.8534,-0.15
2028-08-04,DOC_1903,0.1104,0.2465,0.0284,-0.1105,-0.65
2028-08-08,DOC_1904,-0.3781,-0.1026,-0.3267,-0.5072,-6.29
2028-08-10,DOC_1905,-0.4578,-0.1413,-0.6673,-0.4175,-2.46
2028-08-14,DOC_1906,-0.0298,-0.0211,-0.0131,0.3511,-0.0
2028-08-16,DOC_1907,0.1245,0.404,0.0406,0.288,-5.35
2028-08-18,DOC_1908,-0.3159,-0.1889,-0.3797,-0.3123,-6.19
2028-08-22,DOC_1909,0.0159,0.2937,-0.0846,0.0434,4.19
2028-08-24,DOC_1910,-0.1562,-0.009,-0.5168,0.3067,-8.72
2028-08-28,DOC_1911,-0.376,-0.0292,-0.366,-0.47,-3.36
2028-08-30,DOC_1912,0.2803,0.2822,0.2212,0.4827,1.0
2028-09-01,DOC_1913,0.4467,0.7775,0.5345,0.4203,-0.75
2028-09-05,DOC_1914,0.1421,0.2929,0.1337,0.361,5.09
2028-09-07,DOC_1915,-0.4047,0.1074,-0.7997,-0.2089,-4.0
2028-09-11,DOC_1916,-0.1833,0.0854,-0.3081,-0.3253,-0.03
2028-09-13,DOC_1917,-0.5522,-0.2854,-0.6721,-0.0025,-3.9
2028-09-15,DOC_1918,-0.4602,-0.3733,-0.8758,-0.1263,-3.52
2028-09-19,DOC_1919,-0.4424,-0.1804,-0.7976,-0.7475,-2.05
2028-09-21,DOC_1920,0.0453,0.4854,-0.0953,0.1028,-3.54
2028-09-25,DOC_1921,0.6534,0.7749,0.7814,0.6039,5.65
2028-09-27,DOC_1922,-0.0947,0.1849,-0.3472,-0.3274,0.99
2028-09-29,DOC_1923,0.441,0.6956,0.1789,0.4429,4.16
2028-10-03,DOC_1924,0.8375,1.2381,0.7052,1.217,-0.79
2028-10-05,DOC_1925,0.2712,0.5492,-0.0177,0.145,-0.69
2028-10-09,DOC_1926,0.244,0.4614,0.4634,0.2747,5.39
2028-10-11,DOC_1927,0.6403,0.7977,0.5682,0.32,4.0
2028-10-13,DOC_1928,0.7302,0.9007,1.0001,0.8766,1.36
2028-10-17,DOC_1929,0.5736,0.5899,0.2441,0.7552,3.89
2028-10-19,DOC_1930,0.6855,0.5824,0.6602,0.5555,-3.01
2028-10-23,DOC_1931,0.3903,0.2804,0.3216,0.6666,2.63
2028-10-25,DOC_1932,-0.5588,-0.3108,-0.5462,-0.4906,-0.51
2028-10-27,DOC_1933,-0.5383,-0.2301,-0.6049,-0.4379,-3.15
2028-10-31,DOC_1934,-0.3163,0.0175,-0.6996,-0.4101,-1.11
2028-11-02,DOC_1935,-0.2168,-0.2438,-0.6301,-0.1904,0.45
2028-11-06,DOC_1936,-0.1888,0.3344,-0.4573,-0.2727,-2.65
2028-11-08,DOC_1937,-0.6079,-0.5113,-0.7104,-0.1762,-8.23
2028-11-10,DOC_1938,-1.0,-0.9824,-1.1471,-0.6645,-0.4
2028-11-14,DOC_1939,-0.7137,-0.9329,-1.2325,-0.7202,2.21
2028-11-16,DOC_1940,-0.6818,-0.7354,-1.2714,-0.9865,-3.09
2028-11-20,DOC_1941,-0.4619,-0.3787,-0.6535,-0.1427,-2.14
2028-11-22,DOC_1942,0.2772,0.5241,-0.105,0.4263,3.07
2028-11-24,DOC_1943,1.0,0.96,1.2056,0.9583,3.69
2028-11-28,DOC_1944,0.75,0.8571,1.0569,1.1506,-0.09
2028-11-30,DOC_1945,0.5483,0.7787,0.2933,0.3641,0.49
2028-12-04,DOC_1946,-0.101,-0.5434,-0.4009,-0.2697,-1.45
2028-12-06,DOC_1947,0.3968,1.1511,0.1623,0.1175,4.38
2028-12-08,DOC_1948,0.4263,0.6451,0.4479,0.4981,5.25
2028-12-12,DOC_1949,-0.073,0.1515,-0.3506,-0.4036,-4.0
2028-12-14,DOC_1950,0.6292,0.6414,1.2242,0.8717,5.32
2028-12-18,DOC_1951,0.5217,0.6224,0.6232,0.5493,5.66
2028-12-20,DOC_1952,0.6271,0.8521,0.5739,0.6036,8.28
2028-12-22,DOC_1953,0.6828,0.7439,0.3783,0.5647,5.64
2028-12-26,DOC_1954,0.138,0.4268,0.2402,-0.3933,-1.54
2028-12-28,DOC_1955,0.0335,0.2867,0.1107,-0.0985,-0.42
2029-01-01,DOC_1956,-0.028,0.3159,-0.2389,0.0926,6.92
2029-01-03,DOC_1957,0.5273,0.4386,0.3535,0.5396,3.58
2029-01-05,DOC_1958,0.4966,0.4824,0.6964,0.5669,8.01
2029-01-09,DOC_1959,0.4966,0.4955,0.2904,0.3265,-4.38
2029-01-11,DOC_1960,0.2714,0.4319,0.0915,0.2379,-0.43
2029-01-15,DOC_1961,0.1359,0.2776,-0.0296,-0.1173,2.24
2029-01-17,DOC_1962,-0.7526,-0.3924,-0.6473,-0.3461,-3.52
2029-01-19,DOC_1963,-0.6441,-0.6793,-0.4182,-0.5703,-0.97
2029-01-23,DOC_1964,-0.5394,-0.2842,-1.107,-0.0745,-2.28
2029-01-25,DOC_1965,0.0534,0.3751,-0.2506,0.0715,-3.57
2029-01-29,DOC_1966,-0.508,-0.5412,-0.8989,-0.4941,-2.89
2029-01-31,DOC_1967,-0.0399,0.3554,-0.3105,-0.2651,4.08
2029-02-02,DOC_1968,0.1617,0.106,0.3581,0.2646,-0.53
2029-02-06,DOC_1969,0.3152,0.3008,0.4874,0.2536,-6.64
2029-02-08,DOC_1970,0.7467,1.1427,0.7915,0.3583,0.55
2029-02-12,DOC_1971,0.8661,0.9721,0.9533,0.3899,5.78
2029-02-14,DOC_1972,0.5885,0.8357,0.6985,0.5921,0.17
2029-02-16,DOC_1973,-0.7317,-0.3425,-1.2337,-0.3341,-1.22
2029-02-20,DOC_1974,-0.064,0.1592,-0.1993,-0.0053,4.33
2029-02-22,DOC_1975,-0.9804,-0.6771,-1.5,-1.0516,-4.49
2029-02-26,DOC_1976,-1.0,-0.439,-1.214,-0.7823,-1.68
2029-02-28,DOC_1977,-0.801,-0.7765,-0.8957,-0.6697,-4.9
2029-03-02,DOC_1978,0.1216,0.3254,0.0627,0.3394,0.48
2029-03-06,DOC_1979,-0.3433,-0.1321,-0.4314,-0.3726,1.0
2029-03-08,DOC_1980,-0.1628,-0.1002,-0.1989,-0.2973,-8.93
2029-03-12,DOC_1981,-0.3974,-0.2416,-0.3601,-0.2491,-0.39
2029-03-14,DOC_1982,0.3728,0.5823,0.5128,0.1482,2.61
2029-03-16,DOC_1983,0.5688,0.7727,0.6852,0.552,3.33
2029-03-20,DOC_1984,-0.6306,-0.5134,-0.9396,-0.2007,-2.68
2029-03-22,DOC_1985,-0.4012,-0.0158,-0.6523,0.1203,0.27
2029-03-26,DOC_1986,-0.2773,0.0559,-0.4134,-0.1383,-5.58
2029-03-28,DOC_1987,-1.0,-0.7853,-1.4197,-0.6341,-7.35
2029-03-30,DOC_1988,-1.0,-0.5322,-1.3428,-0.623,-0.99
2029-04-03,DOC_1989,-1.0,-0.557,-0.9516,-0.8087,-2.21
2029-04-05,DOC_1990,-0.4698,-0.175,-0.8438,-0.2886,-6.39
2029-04-09,DOC_1991,0.3921,0.511,0.4147,0.4899,0.79
2029-04-11,DOC_1992,-0.4731,-0.2788,-0.9561,-0.4532,2.44
2029-04-13,DOC_1993,-0.2591,0.0293,-0.5713,-0.1169,-1.94
2029-04-17,DOC_1994,-0.7226,-0.6065,-0.8723,-0.701,-0.66
2029-04-19,DOC_1995,0.5549,0.8584,0.5473,0.5477,1.44
2029-04-23,DOC_1996,0.8113,1.0213,0.7362,0.7374,3.03
2029-04-25,DOC_1997,0.1656,0.5129,0.0648,0.3607,3.13
2029-04-27,DOC_1998,-0.2134,-0.0388,-0.3318,-0.1552,-0.08
2029-05-01,DOC_1999,0.3202,0.7727,0.2727,0.2505,-0.78
